Country,State/Providence/Region,City,Postal Code,Number of Registrations,
Canada,ON,Guelph,N1H 2B4,1,
Canada,ON,Guelph,N1H 5K3,1,
Canada,ON,Hamilton,L8L6N4,2,
Canada,ON,Hamilton,L8M2G8,1,
Canada,ON,Hamilton,L8P 2B6,1,
Canada,ON,Hamilton,L8W 3S8,1,
Canada,ON,Harrow,N0R 1N0,2,
Canada,ON,Heidelberg,N0B 2M1,1,
Canada,ON,Kanata,K2M 0K1,1,
Canada,ON,Keene,K9J 6X8,5,
Canada,ON,Killaloe,K0J 2A0,1,
Canada,ON,Kingston,K7P 3E8,1,
Canada,ON,Kitchener,N2H 3B5,1,
Canada,ON,Kitchener,N2P 0J7,1,
Canada,ON,La Salle,N9J 3X7,1,
Canada,ON,LaSalle,N9J 0B2,1,
Canada,ON,Locust Hill,L0H 1J0,4,
Canada,ON,London,N5V 2Z7,2,
Canada,ON,London,N5W 4G2,2,
Canada,ON,London,N5X 4J4,1,
Canada,ON,London,N6E 3T6,2,
Canada,ON,Maidstone,N0R 1K0,1,
Canada,ON,Mallorytown,K0E 1R0,3,
Canada,ON,Manotick,K4M 0H2,1,
Canada,ON,Maple,L6A 4Z6,1,
Canada,ON,Markham,L3R 5R3,1,
Canada,ON,Markham,L3R 9K4,1,
Canada,ON,Miller Lake,N0H 1Z0,3,
Canada,ON,Minden,K0M 2K0,5,
Canada,ON,Mississauga,L4Z 4H6,1,
Canada,ON,Mississauga,L5G 3C6,1,
Canada,ON,Mississauga,L5H 2Y8,1,
Canada,ON,Mississauga,L5K 2E3,1,
Canada,ON,Mississauga,L5N 6C8,1,
Canada,ON,Mississauga,L5V 2J4,1,
Canada,ON,Nepean,K2E6P2,1,
Canada,ON,Newmarket,L3Y 2C6,1,
Canada,ON,Newmarket,L3Y 6J7,1,
Canada,ON,Niagara Falls,L2E 1T1,1,
Canada,ON,Niagara Falls,L2G 5S6,1,
Canada,ON,Niagara Falls,L2H 3B8,1,
Canada,ON,Niagara On The Lake,L0S 1J0,1,
Canada,ON,North Augusta,K0G 1R0,1,
Canada,ON,North York,M2H 3H3,1,
Canada,ON,North York,M2N 2J2,1,
Canada,ON,North York,M3C 2A9,1,
Canada,ON,Oakville,L6H 0S4,2,
Canada,ON,Oakville,L6H 5Y2,1,
Canada,ON,Odessa,K0H 2H0,1,
Canada,ON,Oldcastle,N9G 0C2,2,
Canada,ON,Oro Medonte,L0L 1T0,1,
Canada,ON,Oshawa,L1G 4X6,1,
Canada,ON,Oshawa,L1G 5X2,1,
Canada,ON,Oshawa,L1J 8N8,1,
Canada,ON,Oshawa,L1K 2K8,1,
Canada,ON,Ottawa,K1M 0R2,1,
Canada,ON,Ottawa,K1R 0B4,1,
Canada,ON,Ottawa,K2P 2E1,1,
Canada,ON,Pickering,L1W 1S4,1,
Canada,ON,Port Carling,P0B 1J0,1,
Canada,ON,Prescott,K0E1T0,1,
Canada,ON,Richmond Hill,L4B 0G4,1,
Canada,ON,Richmond Hill,L4B 1B3,2,
Canada,ON,Richmond Hill,L4S 0G9,1,
Canada,ON,Rossport,P0T 2R0,1,
Canada,ON,Sarnia,N7V 2Y6,1,
Canada,ON,Sault Ste. Marie,P6A 0B5,1,
Canada,ON,Sault Ste. Marie,P6B 5B1,1,
Canada,ON,Scarborough,M1C 1T2,1,
Canada,ON,Scarborough,M1C 2P8,1,
Canada,ON,Scarborough,M1L 2Y9,1,
Canada,ON,Scarborough,M1P 4V4,1,
Canada,ON,Scarborough,M1W 3K8,1,
Canada,ON,Shuniah,P7A 0G9,2,
Canada,ON,South Bruce Peninsula,N0H 2T0,1,
Canada,ON,St Catharines,L2N 2T9,1,
Canada,ON,St Jacobs,N0B 2N0,1,
Canada,ON,Stayner,L0M 1S0,1,
Canada,ON,Stittsville,K2V 0B8,1,
Canada,ON,Stratford,N5A6S6,1,
Canada,ON,Sudbury,P3E 6A4,1,
Canada,ON,Thornhill,L3T 3W2,1,
Canada,ON,Thornhill,L3T 4S3,4,
Canada,ON,Thornhill,L4J 7A9,1,
Canada,ON,Thornhill,L4J 8G5,1,
Canada,ON,Toronto,M1M 1B9,1,
Canada,ON,Toronto,M2N7C6,1,
Canada,ON,Toronto,M3B 3K8,2,
Canada,ON,Toronto,M3J 0L6,1,
Canada,ON,Toronto,M4C 1X3,1,
Canada,ON,Toronto,M4C 3X6,1,
Canada,ON,Toronto,M4C 4G4,1,
Canada,ON,Toronto,M4E 2R2,2,
Canada,ON,Toronto,M4E 2X6,1,
Canada,ON,Toronto,M4J 1K9,1,
Canada,ON,Toronto,M4J 4X5,1,
Canada,ON,Toronto,M4K 1Y3,1,
Canada,ON,Toronto,M4L 3R4,1,
Canada,ON,Toronto,M4L3Y1,1,
Canada,ON,Toronto,M4N 1Y2,1,
Canada,ON,Toronto,M4S 1T1,1,
Canada,ON,Toronto,M4Y 0B9,1,
Canada,ON,Toronto,M4Y 0E8,1,
Canada,ON,Toronto,M4Y 1N3,1,
Canada,ON,Toronto,M4Y 1T1,1,
Canada,ON,Toronto,M5H0A2,1,
Canada,ON,Toronto,M5M 2S3,1,
Canada,ON,Toronto,M5N 1T4,1,
Canada,ON,Toronto,M5V 0C8,1,
Canada,ON,Toronto,M5V 2V1,1,
Canada,ON,Toronto,M5V 3V2,1,
Canada,ON,Toronto,M5V 3V9,1,
Canada,ON,Toronto,M5V0L5,1,
Canada,ON,Toronto,M6H 2T2,1,
Canada,ON,Toronto,M6H 2Z7,2,
Canada,ON,Toronto,M6H3J3,1,
Canada,ON,Toronto,M6R 1S2,1,
Canada,ON,Toronto,M8V0A3,2,
Canada,ON,Toronto,M8X 1L8,1,
Canada,ON,Toronto,M8Y 3R8,1,
Canada,ON,Vaughan,L4H 1B4,1,
Canada,ON,Vaughan,L4J 0K1,1,
Canada,ON,Vaughan,L4J 8A5,1,
Canada,ON,Vaughan,L4K 5Z8,1,
Canada,ON,Vaughan,L4L 3T7,1,
Canada,ON,Waterloo,N2L 6B2,1,
Canada,ON,Wiarton,N0H2T0,1,
Canada,ON,Woodbridge,L4H 2Z1,1,
Canada,ON,Woodbridge,L4L 8Y4,1,
Canada,ON,Woodbridge,L4L 9L2,1,
Canada,ON,York,M6E 2X1,1,
Canada,ONTARIO,BALTIMORE,K0K 1C0,4,
Canada,Ontario,Bolton,L7E1S3,4,
Canada,Ontario,Brampton,L6V4T1,1,
Canada,Ontario,Burlington,l7m4s4,1,
Canada,Ontario,Colborne,K0K1S0,1,
Canada,Ontario,Drumbo,N0J 1G0,1,
Canada,Ontario,East York,M4J 4E5,2,
Canada,Ontario,Etobicoke,M8V 3X9,1,
Canada,Ontario,Etobicoke,m9a1g8,1,
Canada,Ontario,Georgetown,L7G 5P7,1,
Canada,Ontario,Guelph,N1E3M8,1,
Canada,Ontario,Guelph,N1H 5T8,1,
Canada,Ontario,Kanata,K2K1V5,1,
Canada,Ontario,Kanata,K2m0k7,1,
Canada,Ontario,Kemptville,K0G 1J0,1,
Canada,Ontario,Kincardine,N2Z 2X3,1,
Canada,ontario,king city,l7b0b2,1,
Canada,Ontario,Kitchener,N2C 2R9,3,
Canada,Ontario,Kitchener,N2M 5P4,1,
Canada,Ontario,Markham,L6B 1B5,1,
Canada,Ontario,Markham,L6C 1W4,1,
Canada,Ontario,Markham,L6C 2S5,1,
Canada,Ontario,Markham,L6G 0G6,1,
Canada,Ontario,Midland,L4R 5J7,1,
Canada,Ontario,Mississauga,l4t4l5,1,
Canada,Ontario,Mississauga,L4Y3t7,1,
Canada,Ontario,Mississauga,L4Z 3W5,1,
Canada,Ontario,Mississauga,L5K 1E8,1,
Canada,Ontario,Mississauga,L5L 5T6,1,
Canada,Ontario,Nepean,K2G 6C8,1,
Canada,Ontario,Newmarket,L3Y 2L3,2,
Canada,Ontario,Niagara Falls,L2H0B4,1,
Canada,Ontario,NORTH BAY,P1B1N3,1,
Canada,Ontario,North York,M2N 7E3,1,
Canada,Ontario,North York,M2N7E6,1,
Canada,Ontario,Oakville,L6K 0J1,1,
Canada,Ontario,Oakville,L6M 0S7,1,
Canada,Ontario,Oakville,L6M3K4,1,
Canada,Ontario,Ottawa,K1P 5K6,1,
Canada,Ontario,Ottawa,K2M0B5,1,
Canada,Ontario,Paris,N3L3P1,1,
Canada,Ontario,Port Severn,L0K 1S0,1,
Canada,Ontario,Prescott,K0E 1T0,1,
Canada,Ontario,Scarborough,M1E 3T4,1,
Canada,Ontario,Scarborough,M1J3B7,1,
Canada,Ontario,Scarborough,M1W2M3,1,
Canada,Ontario,St Thomas,N5R 4J7,1,
Canada,Ontario,St. Catharines,L2M3L1,1,
Canada,Ontario,St. Thomas,N5R1L3,1,
Canada,Ontario,Stittsville,K2S 0N2,1,
Canada,Ontario,Sudbury,N/A,1,
Canada,Ontario,Sudbury,P3e5z6,1,
Canada,Ontario,Thornhill,L3T7L8,2,
Canada,Ontario,Thornhill,L4J 0G6,1,
Canada,Ontario,Thornhill,L4J 7T1,1,
Canada,Ontario,Thornhill,L4J 9E6,1,
Canada,Ontario,Thorold,L2V 4H8,1,
Canada,Ontario,Thunder Bay,P7C-1V4,1,
Canada,Ontario,Timmins,459000,1,
Canada,Ontario,Toronto,M2J 0E2,1,
Canada,Ontario,Toronto,M2J 1M3,1,
Canada,Ontario,Toronto,M2M4K9,1,
Canada,Ontario,Toronto,M4J 1B2,5,
Canada,Ontario,Toronto,M4P 3J9,1,
Canada,Ontario,Toronto,M4S 1T9,1,
Canada,Ontario,Toronto,M4V1Z6,2,
Canada,Ontario,Toronto,M4W2Y5,1,
Canada,Ontario,Toronto,M4Y 3C1,1,
Canada,Ontario,Toronto,M5A 4L5,1,
Canada,Ontario,Toronto,M5B 2R9,1,
Canada,Ontario,Toronto,M5G 2R2,1,
Canada,Ontario,Toronto,M5H 4G5,1,
Canada,Ontario,Toronto,M5S1W4,1,
Canada,Ontario,Toronto,M5V0P4,1,
Canada,Ontario,Toronto,M5V3M7,2,
Canada,Ontario,Toronto,M6J 1X6,3,
Canada,Ontario,TORONTO,M6R2N,1,
Canada,Ontario,Vanier,K1L 7L1,1,
Canada,Ontario,Waterloo,N2V 2R6,1,
Canada,Ontario,Welland,L3C 5S3,1,
Canada,Ontario,Wellington,K0K 3L0,1,
Canada,Ontario,Windsor,N8S 3K4,2,
Canada,Ontario,Windsor,N9A 1R6,2,
Canada,Ontario,Windsor,N9B 2Y9,1,
Canada,Ontario,Windsor,N9G 2R2,1,
Canada,Ontario,WindsorO,N9C1N7,1,
Canada,Ontario,Woodbridge,L4L 9C8,2,
Canada,Ontatio,Toronto,M3H0C6,1,
Canada,P7b6k3,Thunder bay,P7b6k3,2,
Canada,PE,Charlottetown,C1A 4T7,5,
Canada,PE,Mount Herbert,C1B,1,
Canada,PE,St Peters Bay,C0A 2A0,1,
Canada,PE,Summerside,C1N 4J9,1,
Canada,QC,Alma,G8B 3W8,1,
Canada,QC,Anjou,H1K 2V3,1,
Canada,QC,Blainville,J7C 1Z9,1,
Canada,QC,Boisbriand,J7H 1P6,1,
Canada,QC,Boischatel,G0A 1H0,1,
Canada,QC,BOUCHERVILLE,J4B7E5,1,
Canada,QC,Brossard,J4X2S1,1,
Canada,QC,Brossard,J4Z 0L3,1,
Canada,QC,Candiac,J5R 3R8,1,
Canada,QC,Candiac,J5R 5Y9,1,
Canada,QC,Cantley,J8V 3B2,1,
Canada,QC,Dollard-Des-Ormeaux,H9A 3C7,1,
Canada,QC,Dollard-des-Ormeaux,H9B2B1,1,
Canada,QC,Donnacona,G3M 1H5,1,
Canada,QC,Drummondville,J2C 0A8,2,
Canada,QC,Gatineau,J9H 7M4,1,
Canada,QC,Granby,J2H 2Z5,1,
Canada,QC,Ile-Perrot,J7V 7A5,1,
Canada,QC,L'ange Gardien,G0A 2K0,1,
Canada,QC,L'assomption,J5W 0E3,1,
Canada,QC,Labelle,J0T 1H0,2,
Canada,QC,Lachine,H8T 2W6,1,
Canada,QC,Laval,H7A 4B2,1,
Canada,QC,Laval,H7a2r5,1,
Canada,QC,Laval,H7H 1H1,1,
Canada,QC,Laval,H7L 0H2,1,
Canada,QC,Laval,H7L 6J2,2,
Canada,QC,Laval,H7N 6L1,1,
Canada,QC,Laval,H7R 0A5,1,
Canada,QC,Laval,H7X 2W7,4,
Canada,QC,Levis,G6K 1G3,1,
Canada,QC,Levis,G6V 0P6,1,
Canada,QC,Levis,G6Z 2K9,1,
Canada,QC,Longueuil,J4H 1H2,1,
Canada,QC,Longueuil,J4H 3T8,1,
Canada,QC,Longueuil,J4J 3E9,1,
Canada,QC,Longueuil,J4L 1K6,1,
Canada,QC,Mascouche,J7K 2H6,1,
Canada,QC,Mirabel,J7N 0A7,2,
Canada,QC,Mirabel,J7N 0W5,1,
Canada,QC,Mirabel,J7N 1R7,1,
Canada,QC,Mont-Royal,H3S 1A3,1,
Canada,QC,Montreal,H1N 1Z9,1,
Canada,QC,Montreal,H2G 2M9,1,
Canada,qc,Montreal,h2h2c3,1,
Canada,QC,Montreal,H2J 3B8,1,
Canada,QC,Montreal,H2K 2G7,1,
Canada,QC,Montreal,H2L 3E1,1,
Canada,QC,Montreal,H2L 4A8,1,
Canada,QC,MONTRÉAL,H2P 2P8,1,
Canada,QC,Montreal,H2S 3B8,1,
Canada,QC,Montreal,H2T 1S5,1,
Canada,QC,Montreal,H2T 2K6,1,
Canada,QC,Montreal,H2Y 3X7,1,
Canada,QC,Montreal,H3C 0P3,1,
Canada,QC,Montreal,H3C 1P7,1,
Canada,QC,Montreal,H3C 4P2,1,
Canada,QC,Montreal,H3K 2R3,1,
Canada,QC,Montreal,H3L 1V6,1,
Canada,QC,Montreal,H3N 2W1,1,
Canada,QC,Montreal,H3S 1H3,1,
Canada,QC,Montreal,H3W 2N3,1,
Canada,QC,Montreal,H4C 2W3,1,
Canada,QC,Pierrefonds,H8Y 1Z7,3,
Canada,QC,Pohenegamook,G0L 1J0,1,
Canada,QC,Prevost,J0R 1T0,1,
Canada,QC,Quebec,G1G 1C5,1,
Canada,QC,Quebec,G1H 2L6,1,
Canada,Qc,Québec,G1T 1X5,1,
Canada,QC,Quebec,G1X 5E2,1,
Canada,QC,Repentigny,J5Y 0K5,1,
Canada,QC,Repentigny,J5Z 2K6,1,
Canada,QC,Riviere-Saint-Jean,G0G 1X0,1,
Canada,QC,Saint-Faustin-Lac-Carre,J0T 1J3,1,
Canada,QC,Saint-Jean-Chrysostome-De-Levis,G6Z 3E9,1,
Canada,QC,Saint-Jerome,J7Z 6T7,2,
Canada,QC,Saint-Jerome,J7Z 7M7,1,
Canada,QC,Saint-Laurent,H4R 0L6,1,
Canada,QC,Saint-Laurent,H4R 2K8,1,
Canada,QC,Saint-Marc-sur-Richelieu,J0L 2E0,1,
Canada,QC,Sainte-Anne-Des-Lacs,J0R 1B0,1,
Canada,QC,Shannon,G3S0J6,1,
Canada,QC,Shefford,J2M 2B9,1,
Canada,QC,Sherbrooke,J1C 0L8,1,
Canada,QC,Sherbrooke,J1H 2E4,2,
Canada,QC,Sherbrooke,J1N 0E7,1,
Canada,QC,Sherbrooke,J1N 2W9,2,
Canada,QC,St-Denis-De-Brompton,J0B 2P0,1,
Canada,QC,St-Philippe,J0L 2K0,2,
Canada,QC,Ste-Julie,J3E 1A1,1,
Canada,QC,Terrebonne,J6X 3L3,1,
Canada,QC,Trois-Rivières,G9B 0V2,1,
Canada,QC,Vaudreuil-Dorion,J7V 3P3,1,
Canada,QC,Vaudreuil-Dorion,J7V 6B9,1,
Canada,QC,Verdun,H3E0C1,1,
Canada,QC,Verdun,H4G 1J4,1,
Canada,QC,Wakefield,J0X 3G0,1,
Canada,QC,Westmount,H3Z 2H5,1,
Canada,Quebec,Blainville,J7C-4Y1,1,
Canada,Quebec,Brossard,J4Y2L8,1,
Canada,Quebec,Brossard,J4Y2W2,1,
Canada,Quebec,Chicoutimi,G7J4W9,1,
Canada,Quebec,Disraeli,G0N1E0,1,
Canada,Quebec,Donnacona,G3m 1M1,1,
Canada,Québec,Drummondville,J2E 1V2,1,
Canada,quebec,grandes-piles,g0x1h0,1,
Canada,Quebec,Greenfield Park,J4V2Z4,1,
Canada,Quebec,Laval,H7N 1V9,1,
Canada,Québec,Laval,H7p0k3,1,
Canada,Quebec,Lévis,G7A 5A4,2,
Canada,Quebec,Longueuil,J4G 2S8,1,
Canada,Quebec,Longueuil,J4H2N8,1,
Canada,Quebec,Longueuil,J4J 4P5,1,
Canada,Québec,Longueuil,J4K 2V4,1,
Canada,Québec,Lorraine,J6z 4h4,1,
Canada,Quebec,Mascouche,J7K 1R8,1,
Canada,Quebec,Mascouche,J7K0L3,1,
Canada,Quebec,Mirabel,J7J 0W5,1,
Canada,QUEBEC,MIRABEL,J7N 3H1,1,
Canada,Québec,Mont-Saint-Hilaire,J3H 6C6,1,
Canada,Québec,montreal,h1k4p9,1,
Canada,Quebec,Montreal,H2Y 2M8,1,
Canada,Quebec,Montreal,H3C0L7,1,
Canada,Quebec,Montreal,H3C0T6,1,
Canada,Quebec,Montreal,H3E1H9,1,
Canada,Québec,Montréal,H3J 0B7,1,
Canada,Québec,montreal,H4E 1V6,1,
Canada,Quebec,Montreal,H4M1S4,2,
Canada,Quebec,Montreal,H8n2g3,1,
Canada,Quebec,Montreal,H9R 0A5,35,
Canada,Quebec,Pierrefonds,H9a1a3,1,
Canada,Québec,Pointe aux Outardes,G0H1M0,1,
Canada,quebec,quebec,G1E 5L5,1,
Canada,Québec,Québec,g1j3w4,1,
Canada,Quebec,Quebec,G1K0A5,1,
Canada,Québec,Repentigny,J5Y0B1,1,
Canada,Quebec,Saint constant,J5A0G1,1,
Canada,Québec,Saint-Jean-sur-Richelieu,J2W 1Z7,1,
Canada,Quebec,Saint-Laurent,H4R 1B6,1,
Canada,Quebec,saint-lazare,J7T2M8,1,
Canada,Quebec,Sainte julie,J3e2k7,1,
Canada,Quebec,Sainte-Catherine,J5C 1S5,1,
Canada,Québec,Shawinigan,g0x-1l0,1,
Canada,Quebec,St-Hubert,J3Y2Y4,1,
Canada,Quebec,St-Lambert,J4P 1V8,1,
Canada,Quebec,ste-anne-des-lacs,J0R 1B0,1,
Canada,Québec,Ste-Catherine,J5C1P8,2,
Canada,Quebec,Taillon,G0W2X0,1,
Canada,Quebec,Terrebonne,J6X 0G7,1,
Canada,Quebec,Terrebonne,J6X0H2,1,
Canada,Quebec,Terrebonne,J6Y 0N3,1,
Canada,Quebéc,Terrebonne,J6Y 1Y9,2,
Canada,Quebec,Verdun,N/A,1,
Canada,Quebec (Canada),Montréal,H2C3J4,1,
Canada,Saskatchewan,churchbridge,S0A 0M0,1,
Canada,Saskatchewan,Saskatoon,S7K3J9,1,
Canada,Saskatchewan,Yorkton,S3N0A9,1,
Canada,SK,Martensville,S0K 2T1,3,
Canada,SK,Martensville,S0K 2T2,2,
Canada,SK,Regina,S4T 7X6,1,
Canada,SK,Regina,S4X 0M3,1,
Canada,SK,Saskatoon,S7H 0G7,1,
Canada,SK,Saskatoon,S7K 8H4,3,
Canada,SK,Saskatoon,S7L 1C2,1,
Canada,SK,Saskatoon,S7L4L7,1,
Canada,SK,Thode,S7C 0A4,1,
Canada,YT,Whitehorse,Y1A 0C7,2,
Canada,YT,Whitehorse,Y1A 0G3,1,
Canada,Yukon,Whitehorse,Y1A 4R8,1,
Canada,Yukon,Whitehorse,Y1A 6R7,3,
Cayman Islands,Grand Cayman,George Town,KY1-1201,4,
Cayman Islands,Grand Cayman,Grand Cayman,KY11503,1,
Chile,,Los Lagos,5170000,1,
Chile,Libert. General Bernardo O'higg.,Rengo,2940000,1,
Chile,Libert. General Bernardo O'higg.,San Fernando,3070000,1,
Chile,Los Lagos,Puerto Montt,N/A,1,
Chile,Machali,Rancagua,2911245,2,
Chile,Metropolitana,Santiago,9340000,1,
Chile,Nuble,San Ignacio,3890000,1,
Chile,Ohiggins,Rengo,2940000,1,
Chile,REGIÓN METROPOLITANA,Santiago,7591084,1,
Chile,REGION METROPOLITANA,Santiago,7640799,1,
Chile,Región Metropolitana,Santiago,8320000,1,
Chile,Region Metropolitana De Santiago,Quilicura,8700000,1,
Chile,Santiago,La Florida,N/A,1,
China,,Beijing,100021,1,
China,,Beijing,100084,1,
China,,Beijing,100085,1,
China,,Beijing,271199,2,
China,,Chengdu,610000,1,
China,,GUANGZHOU,510240,1,
China,,HUBEI,438400,1,
China,,Nanjing,210001,2,
China,,Shanghai,200336,1,
China,,Shenzhen,518000,1,
China,<-- Please Select -->,Shanghai,443300,1,
China,BEIJING,BEIJING,100027,1,
China,Beijing,Beijing,100053,1,
China,Beijing,Beijing,100071,2,
China,Beijing,Beijing,100084,1,
China,beijing,beijing,100101,1,
China,beijing,beijing,100125,1,
China,BEIJING,BEIJING,10024,1,
China,Beijing,Beijing,102220,1,
China,Beijing,Haidianqu,100088,1,
China,Chengdu,Wuhouqu,610041,1,
China,China Shanghai  MinHang Area Guidu Rd NO.399 YunJi Apt 6-303,China Shanghai,201100,2,
China,Chongqing,Chongqing,400000,1,
China,CHONGQING,CHONGQING NANANQU,400069,1,
China,"Fuzhou, Fujian",Gulou District,350000,1,
China,GUANG DONG,SHEN ZHEN,518118,1,
China,Guangdong,Baiyun District,510000,2,
China,Guangdong,Guangzhou,511400,1,
China,Guangdong,Guangzhou,511455,1,
China,guangdong,guangzhou,N/A,1,
China,Guangdong,shenzhen,518000,1,
China,Guangdong,Shenzhen,518032,1,
China,Guangdong,Shenzhen,518065,1,
China,Guangdong,Shenzhen,518111,1,
China,guangdong,SHENZHEN,518126,3,
China,Guangdong,shenzhen,N/A,1,
China,Guangdong,Zhongshan,528400,1,
China,GUANGDONG,ZHUHAI,516000,1,
China,"Guangzhou, Guangdong",Yuexiuqu,510600,1,
China,jiangsu,danyang,212361,1,
China,Jiangsu,Suzhou,210057,1,
China,Jiangxi,NanChang,330000,2,
China,LIAONING,SHENYANG,110000,1,
China,LIAONING,SHENYANG,110034,1,
China,shan dong province,ri zhao city,276800,1,
China,Shandong,Junan County,276600,1,
China,Shandong,Qingdao,266000,1,
China,ShanDong,YanTai,264000,1,
China,shangahi,shanghai,200000,1,
China,shanghai,Pudong,200127,1,
China,Shanghai,Shanghai,200233,1,
China,Shanghai,Shanghai,201315,1,
China,Shanghai,Shanghai,N/A,1,
China,"Shanghai, Shanghai",Yangpu District,200433,1,
China,Sichuan,Chengdu,610213,1,
China,Taiyuan,Yingzequ,030012,1,
China,"Xiamen, Fujian",Huli District,361011,1,
China,ZHEJIANG,HANG ZHOU,N/A,1,
China,Zhejiang,Hangzhou,310000,1,
China,ZHEJIANG,NINGBO,315040,1,
China,zhejiang,tongxiang,N/A,1,
China,"Zhuhai, Guangdong",Xiangzhou District,519000,1,
Colombia,,Envigado,055420,1,
Colombia,ANTIOQUIA,ENVIGADO,055422,1,
Colombia,Antioquia,Medellin,050001,3,
Colombia,Antioquia,Medellin,05002,1,
Colombia,Antioquia,Medellin,050022,1,
Colombia,Antioquia,Medellin,050031,1,
Colombia,antioquia,Medellin,N/A,1,
Colombia,Antioquia,Rionegro,054040,1,
Colombia,ANTIOQUIA,SABANETA,055450,1,
Colombia,ANTIOQUIA,SABANETA,N/A,1,
Colombia,Atlantico,Barranquilla,080001,1,
Colombia,Atlantico,Barranquilla,081007,1,
Colombia,Bogota,Bogota,110221,1,
Colombia,Bogota,Bogota,110911,1,
Colombia,Bogota,Bogota,N/A,3,
Colombia,Bogotá D.C.,Bogotá D.C.,110111,1,
Colombia,"Bogota, Bogota, D.C.",Chapinero,110231,1,
Colombia,"BOGOTA, BOGOTA, D.C.",Suba,111111,2,
Colombia,"BOGOTA, BOGOTA, D.C.",Suba,111156,1,
Colombia,"Bogota, BOGOTA, D.C.",Usaquen,110111,1,
Colombia,"BOGOTA, D.C.",Bogota,111221,1,
Colombia,"Bogotá, D.C.",Bogota DC,111411,1,
Colombia,Bolívar,Cartagena,130001,1,
Colombia,CORDOBA,MONTERIA,057,1,
Colombia,Cundinamarca,Bogotá,110111,1,
Colombia,Cundinamarca,Bogota,N/A,1,
Colombia,norte de santander,cucuta,540004,1,
Colombia,"SANTIA. DE CALI, VALLE DEL CAUCA",Comuna 22,760030,1,
Colombia,Valle del Cauca,Cali,760033,1,
Costa Rica,,Alajuela,20101,1,
Costa Rica,Alajuela,Alajuela,02458,1,
Costa Rica,alajuela,alajuela,20107,2,
Costa Rica,Alajuela,Atenas,N/A,1,
Costa Rica,"Cr-Sj, San Jose",Mata Redonda,10108,1,
Costa Rica,Guayabos,San Jose,10801,1,
Costa Rica,Heredia,Barva,40205,1,
Costa Rica,Heredia,Heredia,40401,1,
Costa Rica,Heredia,Heredia,40403,2,
Costa Rica,"Puntarenas, Puntarenas, Lepanto",Jicaral,60104,1,
Costa Rica,San José,Escazu,10201,1,
Costa Rica,San Jose,San Antonio,10305,2,
Costa Rica,San jose,SAN JOSE,N/A,2,
Costa Rica,San José,Santa Ana,10903,1,
Costa Rica,Talamanca,Limon,70403,1,
Côte d'Ivoire,,Freiburg,79100,1,
Côte d'Ivoire,,Hamburg,20537,1,
Côte d'Ivoire,,Schönaich,71101,1,
Croatia,,Split,21000,1,
Croatia,,Virje,48350,1,
Croatia,,Zagreb,10000,1,
Croatia,Croatia,Samobor,10430,1,
Curaçao,Curacao,Willemstad,N/A,1,
Cyprus,,Pegeia,8560,1,
Cyprus,Limassol,Mesa Geitonia,4004,1,
Czechia,,Brno,62700,1,
Czechia,,Jihlava,586 01,1,
Czechia,,KLATOVY,339 01,1,
Czechia,,KVETNICE,250 84,1,
Czechia,,Mlada Boleslav,293 01,1,
Czechia,,Praha 5,15800,1,
Czechia,,PRAHA-DOLNI CHABRY,184 00,2,
Czechia,,Probostov,41712,1,
Czechia,CZ,Prague,120 00,2,
Czechia,CZ,Stará Paka,50791,1,
Czechia,Czech,Prague,17000,1,
Czechia,Czech Republic,Praha,15000,1,
Czechia,Czech Republic,Suchdol,28502,1,
Czechia,Czech Republic,Týnec Nad Sázavou,25741,1,
Czechia,Jihomoravský,Rousínov,68301¨,1,
Czechia,Prague,Prague 4,14200,1,
Czechia,Prague,Praha-Kunratice,148 00,1,
Czechia,Prague,Praha-Libus,142 00,1,
Czechia,Praha,Hloubetin,19800,1,
Czechia,Praha,Praha-Satalice,190 15,1,
Denmark,,Copehagen,2200,1,
Denmark,,Copenhagen,DK-2400,1,
Denmark,,Copenhagen N,2200,1,
Denmark,,Copenhagen S,2300,1,
Denmark,,Havdrup,4622,1,
Denmark,,Kerteminde,5300,1,
Denmark,,Kobenhavn,1561,1,
Denmark,,Kobenhavn,2200,1,
Denmark,,Nørresundby,9400,1,
Denmark,,Roslev,7870,1,
Denmark,,Søborg,2860,1,
Denmark,,vanløse,2720,1,
Denmark,,Virum,2830,1,
Denmark,Aalborg,Ogadekvarteret,9000,1,
Denmark,Capital,København NV,2400,1,
Denmark,Copenhagen,Amager,2300,1,
Denmark,Copenhagen,Copenhagen,2100,1,
Denmark,Danmark,Farum,DK03520,1,
Denmark,Denmark,Kastrup,2770,1,
Denmark,DK,Copenhagen,2450,1,
Denmark,DK,Tranbjerg J,8310,1,
Denmark,DK,Virum,2830,1,
Denmark,DK,Vodskov,9310,1,
Denmark,Fyn,Odense N,5270,9,
Denmark,Glostrup kommune,Glostrup,2600,1,
Denmark,Hovedstaden,Rodovre,2610,1,
Denmark,JYLLAND,nibe,9240,1,
Denmark,Middelfart,Harndrup,5463,1,
Denmark,Sealland,Copenhagen,2100,1,
Denmark,Sjælland,Kbh S,2300,1,
Denmark,Syd,Jelling,7300,1,
Denmark,Vedbaek,Trorod,2950,1,
Dominica,,Bellevue Chopin,N/A,1,
Dominica,St Andrew,MelvilleHall,N/A,2,
Dominican Republic,,Distrito Nacional,N/A,1,
